Occurrence Date,Department,Municipality,Lat,Long,Confidence ratio (km),Deaths,Trigger,Source,Rain Yesterday,Rain Today,Landslide
2018-11-26,BOLIVAR,BARRANCO DE LOBA,8.84,-74.28,11.68,0,N/A,News Report - UNGRD,3.2,3.2,0
2016-10-13,CAUCA,GUAPI,2.41,-77.69,28.59,0,N/A,News Report - UNGRD,2.5,8.9,0
2010-02-05,ANTIOQUIA,ANGOSTURA,6.87,-75.36,10.24,0,N/A,UNGRD,0.0,0.0,0
2019-03-29,QUINDIO,ARMENIA,4.5,-75.73,6.17,0,N/A,UNGRD,3.1,47.9,0
2010-11-12,NORTE DE SANTANDER,TOLEDO (NS),7.23,-72.31,21.7,0,N/A,UNGRD,2.9,16.1,0
2010-02-26,ANTIOQUIA,ANDES,5.61,-75.94,11.41,0,N/A,UNGRD,8.1,11.2,0
2011-11-10,ANTIOQUIA,SALGAR,5.97,-75.98,9.63,0,N/A,UNGRD,7.4,9.0,0
2015-02-05,HUILA,TIMANA,1.95,-75.92,7.7,0,N/A,UNGRD,1.9,3.1,0
2010-07-12,SANTANDER,BARICHARA,6.65,-73.21,6.62,0,N/A,UNGRD,3.7,1.8,0
2010-03-12,ANTIOQUIA,MEDELLIN,6.25,-75.58,6.5,0,N/A,UNGRD,0.0,0.0,0
2011-05-24,NARIÑO,FUNES,0.96,-77.4,11.21,0,N/A,UNGRD,3.3,1.4,0
2012-04-14,HUILA,SUAZA,1.8,-75.81,0.93,0,N/A,UNGRD - SIMMA,0.0,1.8,0
2011-09-08,ANTIOQUIA,VALDIVIA,7.26,-75.4,13.43,0,N/A,UNGRD,8.0,4.5,0
2011-01-20,ANTIOQUIA,CAROLINA,6.76,-75.32,7.56,0,N/A,UNGRD,0.0,0.0,0
2012-06-06,ANTIOQUIA,SAN LUIS,6.0,-75.05,0.1,0,N/A,News Report,0.0,0.0,0
2015-11-01,CAUCA,ROSAS,2.26,-76.75,0.1,0,N/A,UNGRD,3.3,13.5,0
2010-08-14,RISARALDA,QUINCHIA,5.32,-75.71,6.67,0,N/A,UNGRD,3.8,0.2,0
2016-03-05,CAUCA,TORIBIO,2.98,-76.2,12.47,0,N/A,News Report,11.6,3.5,0
2010-04-30,ANTIOQUIA,BRICEÑO,7.11,-75.56,10.98,0,N/A,UNGRD,21.2,9.5,0
2012-12-09,HUILA,NEIVA,3.01,-75.28,19.53,0,N/A,UNGRD,8.5,0.0,0
2011-03-01,HUILA,NEIVA,3.01,-75.28,19.53,0,N/A,UNGRD,21.3,6.8,0
2010-03-14,QUINDIO,ARMENIA,4.5,-75.73,6.17,0,N/A,UNGRD,3.2,0.6,0
2012-09-13,HUILA,SUAZA,1.8,-75.81,0.93,0,N/A,UNGRD - SIMMA,0.0,0.9,0
2010-07-16,ANTIOQUIA,MONTEBELLO,5.92,-75.52,4.9,0,N/A,UNGRD,55.7,3.0,0
2017-10-21,CAQUETA,FLORENCIA,1.75,-75.56,28.7,0,N/A,UNGRD,6.4,14.3,0
2012-04-26,ANTIOQUIA,SONSON,5.7,-75.23,20.7,0,N/A,UNGRD,16.9,6.8,0
2010-06-22,SANTANDER,LEBRIJA,7.15,-73.3,1.5,0,N/A,UNGRD,4.4,0.1,0
2019-09-11,TOLIMA,IBAGUE,4.42,-75.34,1.95,0,N/A,UNGRD,0.0,0.0,0
2011-03-12,VALLE DEL CAUCA,CALI,3.44,-76.52,4.5,0,N/A,SIMMA,0.0,0.0,0
2010-11-12,ANTIOQUIA,MEDELLIN,6.25,-75.58,6.5,0,N/A,UNGRD,10.7,1.3,0
2011-01-29,ANTIOQUIA,ANGELOPOLIS,6.12,-75.72,5.1,0,N/A,UNGRD,0.0,0.0,0
2010-01-29,HUILA,GUADALUPE,1.98,-75.7,8.93,0,N/A,UNGRD,0.1,0.0,0
2012-09-05,TOLIMA,LIBANO,4.88,-75.05,9.52,0,N/A,UNGRD,0.8,0.0,0
2018-11-22,SANTANDER,BUCARAMANGA,7.16,-73.11,6.99,0,N/A,UNGRD,10.0,10.5,0
2014-06-29,RISARALDA,PEREIRA,4.82,-75.7,6.5,0,N/A,UNGRD,1.0,2.8,0
2013-03-05,RISARALDA,DOSQUEBRADAS,4.84,-75.67,4.74,0,N/A,UNGRD,0.1,0.0,0
2010-07-22,SANTANDER,SAN VICENTE DE CHUCURI,6.89,-73.54,18.7,0,N/A,UNGRD,6.7,0.8,0
2010-01-23,CAUCA,SUCRE,2.06,-76.91,6.57,0,N/A,UNGRD,0.0,0.4,0
2014-07-27,RISARALDA,DOSQUEBRADAS,4.84,-75.67,4.74,0,N/A,UNGRD,5.2,0.1,0
2018-01-29,ATLANTICO,MALAMBO,10.86,-74.78,1.5,0,N/A,UNGRD,0.0,0.0,0
2013-01-24,CUNDINAMARCA,SOACHA,4.58,-74.24,7.73,0,N/A,UNGRD,0.0,3.1,0
2011-05-19,NORTE DE SANTANDER,GRAMALOTE,7.91,-72.81,6.91,0,N/A,UNGRD,11.8,16.3,0
2014-02-06,BOYACA,TIBANA,5.3,-73.39,6.22,0,N/A,SIMMA,0.0,0.0,0
2010-09-29,NARIÑO,LA UNION (N),1.62,-77.14,6.73,0,N/A,UNGRD,5.2,2.3,0
2011-09-22,ANTIOQUIA,GUATAPE,6.24,-75.16,5.19,0,N/A,UNGRD - SIMMA,3.0,4.0,0
2018-08-09,CHOCO,CARMEN DEL DARIEN,7.03,-76.97,31.82,0,N/A,SIMMA,23.8,11.8,0
2010-08-25,NARIÑO,RICAURTE (N),1.15,-78.06,18.33,0,N/A,UNGRD,0.0,0.1,0
2016-01-10,CUNDINAMARCA,CAQUEZA,4.4,-73.94,5.98,0,N/A,News report,0.0,0.0,0
2010-04-15,ANTIOQUIA,DABEIBA,7.08,-76.29,1.21,0,N/A,UNGRD,36.3,8.5,0
2013-06-08,ANTIOQUIA,CIUDAD BOLIVAR,5.84,-76.01,9.09,0,N/A,UNGRD,5.3,0.0,0
2010-06-25,BOYACA,OTANCHE,5.75,-74.2,12.3,0,N/A,UNGRD,1.3,9.0,0
2010-10-26,MAGDALENA,SANTA MARTA,11.12,-73.89,27.34,0,N/A,News report,1.1,0.7,0
2011-02-24,NARIÑO,CHACHAGUI,1.39,-77.27,6.82,0,N/A,UNGRD,9.7,18.0,0
2013-10-28,TOLIMA,CHAPARRAL,3.82,-75.6,0.98,0,N/A,UNGRD,2.2,0.6,0
2010-05-03,CALDAS,SAMANA,5.52,-75.0,15.52,0,N/A,UNGRD,16.6,18.9,0
2011-02-22,CAUCA,GUAPI,2.41,-77.69,28.59,0,N/A,SIMMA,2.7,1.8,0
2014-06-23,NORTE DE SANTANDER,LABATECA,7.22,-72.48,9.02,0,N/A,UNGRD - News report,5.0,12.1,0
2010-06-04,BOYACA,MONGUA,5.71,-72.69,10.71,0,N/A,UNGRD,9.7,10.3,0
2015-10-10,ANTIOQUIA,COPACABANA,6.35,-75.5,4.67,0,N/A,UNGRD,0.0,0.7,0
2010-08-27,NARIÑO,PASTO,1.21,-77.28,2.5,0,N/A,UNGRD,0.0,0.0,0
2013-10-17,CAUCA,BOLIVAR (C),1.85,-76.96,15.93,0,N/A,UNGRD,7.6,0.2,0
2011-04-27,CAUCA,MERCADERES,2.04,-77.22,0.61,0,N/A,UNGRD,15.5,6.3,0
2013-07-20,ARAUCA,SARAVENA,6.91,-71.85,17.33,0,N/A,News report,3.1,5.0,0
2010-03-14,CORDOBA,AYAPEL,8.26,-75.05,24.81,0,N/A,News report,0.5,0.0,0
2012-01-26,ANTIOQUIA,COCORNA,6.02,-75.17,8.45,0,N/A,UNGRD,0.0,1.2,0
2011-12-19,TOLIMA,PURIFICACION,3.92,-74.89,1.32,0,N/A,UNGRD,6.4,4.7,0
2010-08-04,VALLE DEL CAUCA,BUENAVENTURA,3.49,-77.12,44.71,0,N/A,DESINVENTAR,1.5,0.0,0
2010-10-21,ANTIOQUIA,MEDELLIN,6.25,-75.58,6.5,0,N/A,UNGRD,0.1,0.1,0
2016-10-31,NORTE DE SANTANDER,TEORAMA,8.64,-73.18,1.44,0,N/A,UNGRD,0.4,9.4,0
2010-03-15,ANTIOQUIA,MONTEBELLO,5.92,-75.52,4.9,0,N/A,UNGRD,0.0,0.2,0
2010-05-06,ANTIOQUIA,LA UNION (A),5.94,-75.35,7.41,0,N/A,UNGRD,16.0,14.5,0
2011-01-17,HUILA,NEIVA,3.01,-75.28,19.53,0,N/A,UNGRD,0.0,0.0,0
2013-10-30,ANTIOQUIA,AMALFI,7.13,-75.01,2.54,0,N/A,UNGRD,4.7,5.5,0
2012-12-26,ANTIOQUIA,CIUDAD BOLIVAR,5.84,-76.01,9.09,0,N/A,UNGRD,0.0,4.7,0
2014-07-24,CESAR,PUEBLO BELLO,10.42,-73.61,15.41,0,N/A,UNGRD - SIMMA,0.0,0.0,0
2010-07-19,NARIÑO,LA UNION (N),1.62,-77.14,6.73,0,N/A,UNGRD,0.0,0.0,0
2010-05-10,BOYACA,SAN PABLO DE BORBUR,5.68,-74.11,7.89,0,N/A,UNGRD,3.9,4.6,0
2014-01-17,CAUCA,INZA,2.44,-76.17,19.62,0,N/A,UNGRD,0.0,0.0,0
2010-03-09,SANTANDER,BARICHARA,6.65,-73.21,6.62,0,N/A,UNGRD,2.2,0.0,0
2013-08-04,BOYACA,TIBANA,5.3,-73.39,6.22,0,N/A,SIMMA,1.9,4.2,0
2017-05-21,SANTANDER,FLORIDABLANCA,7.08,-73.07,5.61,0,N/A,UNGRD,0.0,0.0,0
2017-07-07,CALDAS,SAMANA,5.44,-75.01,2.75,0,N/A,SIMMA,0.8,0.0,0
2011-11-10,HUILA,ISNOS,1.94,-76.13,0.86,0,N/A,UNGRD,1.5,9.2,0
2010-02-18,TOLIMA,IBAGUE,4.44,-75.22,2.5,0,N/A,UNGRD,0.0,0.0,0
2010-10-30,BOLIVAR,CARTAGENA,10.44,-75.46,13.88,0,N/A,UNGRD,6.2,4.8,0
2016-09-10,CORDOBA,PUERTO LIBERTADOR,7.71,-75.77,22.9,0,N/A,News report,2.7,9.7,0
2010-10-06,BOYACA,OTANCHE,5.75,-74.2,12.3,0,N/A,DESINVENTAR,11.2,4.4,0
2010-06-15,HUILA,TARQUI,2.11,-75.82,0.5,0,N/A,UNGRD,0.0,2.0,0
2013-08-23,ANTIOQUIA,ITUANGO,7.26,-75.85,1.78,0,N/A,UNGRD,3.0,7.1,0
2010-06-06,SANTANDER,BETULIA (S),7.03,-73.38,11.7,0,N/A,UNGRD,0.9,0.0,0
2014-06-05,ANTIOQUIA,SAN LUIS,6.02,-75.01,12.8,0,N/A,UNGRD,3.1,1.4,0
2016-02-05,SANTANDER,SAN JOAQUIN,6.46,-72.85,6.76,0,N/A,UNGRD,0.3,0.7,0
2012-02-28,ANTIOQUIA,FRONTINO,6.69,-76.33,20.72,0,N/A,UNGRD,1.4,11.1,0
2010-02-14,SANTANDER,MACARAVITA,6.51,-72.59,5.76,0,N/A,UNGRD,2.2,1.7,0
2012-07-19,HUILA,PITALITO,1.85,-76.05,1.5,0,N/A,UNGRD,6.8,1.9,0
2010-04-28,BOYACA,SOMONDOCO,4.97,-73.43,4.28,0,N/A,UNGRD,5.6,2.9,0
2010-09-15,CALDAS,MANZANARES,5.23,-75.15,7.96,0,N/A,UNGRD,1.1,3.1,0
2012-03-31,TOLIMA,SANTA ISABEL,4.7,-75.11,9.27,0,N/A,UNGRD,0.5,4.1,0
2011-01-13,HUILA,GUADALUPE,1.98,-75.7,8.93,0,N/A,UNGRD,0.6,0.0,0
2011-04-08,NARIÑO,EL TAMBO (N),1.43,-77.38,8.86,0,N/A,UNGRD,6.3,9.4,0
2010-02-09,NARIÑO,ROBERTO PAYAN,2.09,-78.37,7.18,0,N/A,UNGRD,1.3,2.4,0
2014-08-28,CAUCA,ROSAS,2.26,-76.75,0.1,0,N/A,UNGRD,0.0,1.4,0
2010-02-16,ANTIOQUIA,VALDIVIA,7.26,-75.4,13.43,0,N/A,UNGRD,0.0,0.0,0
2012-03-18,HUILA,SUAZA,1.94,-75.8,1.24,0,N/A,UNGRD,1.6,6.5,0
2016-11-06,NORTE DE SANTANDER,PAMPLONA,7.38,-72.65,0.75,0,N/A,UNGRD - SIMMA,0.0,16.1,0
2010-03-25,BOLIVAR,CARTAGENA,10.44,-75.46,13.88,0,N/A,UNGRD,0.0,0.0,0
2011-04-27,HUILA,OPORAPA,2.06,-76.04,7.01,0,N/A,UNGRD - SIMMA,23.2,16.0,0
2012-12-10,NARIÑO,MALLAMA,1.16,-77.85,13.46,0,N/A,UNGRD,0.8,0.0,0
2010-04-17,SANTANDER,BETULIA (S),7.03,-73.38,11.7,0,N/A,UNGRD,3.5,1.7,0
2010-01-06,BOGOTA,BOGOTA,4.63,-74.11,11.6,0,N/A,UNGRD,0.0,0.0,0
2010-11-10,BOLIVAR,BARRANCO DE LOBA,8.84,-74.28,11.68,0,N/A,News Report - UNGRD,4.6,1.7,0
2011-03-07,NARIÑO,CHACHAGUI,1.39,-77.27,6.82,0,N/A,UNGRD,0.0,0.0,0
2011-08-23,NORTE DE SANTANDER,TIBU,8.71,-72.8,29.19,0,N/A,UNGRD,4.9,4.3,0
2012-11-13,SANTANDER,PIEDECUESTA,6.97,-73.02,12.41,0,N/A,UNGRD,6.5,2.3,0
2011-01-15,TOLIMA,CAJAMARCA,4.41,-75.5,12.73,0,N/A,UNGRD,16.0,0.0,0
2010-06-30,ANTIOQUIA,COCORNA,6.02,-75.17,8.45,0,N/A,UNGRD,0.4,0.0,0
2012-03-04,SANTANDER,BUCARAMANGA,7.16,-73.11,6.99,0,N/A,News report,1.1,13.2,0
2010-03-19,NORTE DE SANTANDER,CUCUTILLA,7.5,-72.8,10.84,0,N/A,UNGRD,0.8,0.9,0
2010-08-03,CAUCA,PATIA,2.16,-77.05,15.51,0,N/A,UNGRD,0.5,1.6,0
2017-05-21,HUILA,TESALIA,2.53,-75.68,11.06,0,N/A,UNGRD,1.0,0.2,0
2010-03-28,NARIÑO,FUNES,0.96,-77.4,11.21,0,N/A,UNGRD,0.3,0.0,0
2010-11-29,NORTE DE SANTANDER,CONVENCION,8.96,-73.18,17.26,0,N/A,UNGRD,10.0,2.7,0
2011-09-09,QUINDIO,CALARCA,4.47,-75.66,8.35,0,N/A,UNGRD,4.3,13.0,0
2011-06-13,VALLE DEL CAUCA,DAGUA,3.79,-76.66,2.99,0,N/A,UNGRD,0.1,0.0,0
2011-03-02,HUILA,ISNOS,1.94,-76.13,0.86,0,N/A,UNGRD,10.7,8.7,0
2012-02-12,CUNDINAMARCA,GAMA,4.72,-73.6,5.84,0,N/A,UNGRD,3.7,1.1,0
2016-03-09,CAQUETA,FLORENCIA,1.61,-75.6,1.5,0,N/A,UNGRD,5.3,0.0,0
2014-10-11,CAUCA,TORIBIO,2.98,-76.2,12.47,0,N/A,News Report,2.6,0.7,0
2015-06-02,RISARALDA,GUATICA,5.32,-75.8,5.66,0,N/A,UNGRD - SIMMA,0.7,2.8,0
2011-06-08,CALDAS,RIOSUCIO (C),5.48,-75.71,0.76,0,N/A,UNGRD,1.1,0.0,0
2012-07-05,NARIÑO,CUMBAL,0.94,-77.96,17.07,0,N/A,UNGRD - SIMMA,0.0,0.0,0
2011-04-21,RISARALDA,MISTRATO,5.41,-75.96,13.42,0,N/A,UNGRD,12.7,27.0,0
2010-04-12,TOLIMA,ICONONZO,4.13,-74.54,8.3,0,N/A,UNGRD,8.0,16.0,0
2012-04-03,CORDOBA,AYAPEL,8.26,-75.05,24.81,0,N/A,News report,2.9,7.8,0
2010-07-31,SANTANDER,LEBRIJA,7.2,-73.29,13.24,0,N/A,UNGRD,26.5,10.3,0
2010-03-07,BOYACA,JERICO (B),6.16,-72.59,6.48,0,N/A,UNGRD,11.1,4.4,0
2010-10-02,NORTE DE SANTANDER,CACHIRA,7.69,-73.15,1.32,0,N/A,UNGRD,17.4,4.1,0
2010-04-13,CAUCA,PATIA,2.16,-77.05,15.51,0,N/A,UNGRD,16.3,21.5,0
2017-06-13,CHOCO,BAHIA SOLANO,6.25,-77.35,16.86,0,N/A,UNGRD,15.3,2.1,0
2010-03-15,CALDAS,RISARALDA,5.1,-75.73,5.34,0,N/A,UNGRD,0.1,0.0,0
2011-05-31,BOYACA,TIBANA,5.3,-73.39,6.22,0,N/A,SIMMA,3.7,1.8,0
2014-12-18,CAUCA,ROSAS,2.22,-76.7,0.5,0,N/A,UNGRD,3.3,2.6,0
2010-03-20,HUILA,ALGECIRAS,2.5,-75.29,13.7,0,N/A,UNGRD,0.8,2.6,0
2010-09-14,CUNDINAMARCA,VILLETA,5.01,-74.47,1.25,0,N/A,UNGRD,1.2,0.5,0
2013-04-25,TOLIMA,ANZOATEGUI,4.62,-75.2,12.23,0,N/A,News Report,0.5,0.0,0
2010-04-08,NARIÑO,BARBACOAS,1.45,-78.16,29.5,0,N/A,UNGRD,6.7,3.9,0
2011-06-16,RISARALDA,DOSQUEBRADAS,4.84,-75.67,4.74,0,N/A,UNGRD,1.3,0.7,0
2017-08-17,TOLIMA,CHAPARRAL,3.82,-75.6,0.98,0,N/A,UNGRD,3.0,3.2,0
2011-01-18,CAUCA,INZA,2.44,-76.17,19.62,0,N/A,UNGRD,3.2,2.1,0
2016-01-29,ANTIOQUIA,ITUANGO,7.26,-75.85,1.78,0,N/A,UNGRD,1.0,0.1,0
2014-01-04,TOLIMA,CHAPARRAL,3.74,-75.59,25.89,0,N/A,UNGRD,0.0,0.8,0
2010-05-02,ANTIOQUIA,MEDELLIN,6.25,-75.58,6.5,0,N/A,UNGRD,0.8,10.1,0
2010-10-07,SANTANDER,BETULIA (S),7.03,-73.38,11.7,0,N/A,UNGRD,1.1,19.9,0
2018-04-30,ANTIOQUIA,CIUDAD BOLIVAR,5.84,-76.01,9.09,0,N/A,UNGRD,0.0,0.0,0
2011-02-13,SANTANDER,TONA,7.17,-72.94,10.27,0,N/A,UNGRD,1.9,9.6,0
2014-03-14,TOLIMA,PURIFICACION,3.92,-74.89,1.32,0,N/A,UNGRD,3.1,0.2,0
2011-10-05,CALDAS,MANIZALES,5.06,-75.51,2.5,0,N/A,UNGRD,29.0,3.2,0
2010-04-07,RISARALDA,GUATICA,5.32,-75.8,5.66,0,N/A,UNGRD - SIMMA,8.1,39.1,0
2010-11-19,NARIÑO,IPIALES,0.5,-77.24,22.45,0,N/A,UNGRD,3.9,7.8,0
2016-10-15,CUNDINAMARCA,GACHETA,4.87,-73.62,9.11,0,N/A,UNGRD,2.7,2.4,0
2012-05-17,VALLE DEL CAUCA,PALMIRA,3.56,-76.23,17.88,0,N/A,UNGRD,2.3,0.0,0
2015-09-07,RISARALDA,MISTRATO,5.36,-75.86,2.14,0,N/A,UNGRD,1.2,0.0,0
2010-12-30,CALDAS,NEIRA,5.15,-75.49,1.16,0,N/A,UNGRD - SIMMA,2.9,7.3,0
2010-11-09,ANTIOQUIA,MEDELLIN,6.25,-75.58,6.5,0,N/A,UNGRD,19.0,18.6,0
2011-09-09,CHOCO,ATRATO,5.56,-76.61,11.73,0,N/A,DESINVENTAR,3.8,4.7,0
2011-10-03,SANTANDER,RIONEGRO (S),7.29,-73.15,0.71,0,N/A,UNGRD,0.0,4.1,0
2010-01-09,CALDAS,MANIZALES,5.07,-75.49,11.0,0,N/A,UNGRD,0.0,3.4,0
2017-11-12,NARIÑO,LA UNION (N),1.62,-77.14,6.73,0,N/A,UNGRD,1.2,0.0,0
2010-11-11,CUNDINAMARCA,UBALA,4.8,-73.48,9.86,0,N/A,UNGRD,19.0,6.8,0
2019-05-03,SANTANDER,EL PLAYON,7.22,-73.15,0.91,0,N/A,UNGRD,0.0,0.0,0
2011-05-12,HUILA,PITALITO,1.83,-76.12,14.12,0,N/A,UNGRD,0.2,0.0,0
2011-01-30,SANTANDER,RIONEGRO (S),7.29,-73.15,0.71,0,N/A,UNGRD,0.0,0.7,0
2010-04-12,SANTANDER,CHIMA,6.36,-73.4,7.41,0,N/A,UNGRD,5.1,8.4,0
2012-02-26,RISARALDA,PEREIRA,4.82,-75.7,6.5,0,N/A,UNGRD,1.4,20.0,0
2010-12-31,HUILA,GUADALUPE,1.98,-75.7,8.93,0,N/A,UNGRD,2.3,3.9,0
2010-06-19,BOLIVAR,CARTAGENA,10.44,-75.46,13.88,0,N/A,UNGRD,11.3,24.3,0
2010-02-11,CALDAS,PENSILVANIA,5.39,-75.11,0.76,0,N/A,UNGRD,0.9,0.0,0
2010-08-31,ATLANTICO,MALAMBO,10.85,-74.81,5.61,0,N/A,News report - SIMMA,3.1,4.0,0
2010-03-31,ANTIOQUIA,ANDES,5.61,-75.94,11.41,0,N/A,UNGRD,17.5,0.7,0
2016-07-07,TOLIMA,ANZOATEGUI,4.62,-75.2,12.23,0,N/A,News Report,8.0,0.7,0
2013-07-25,ANTIOQUIA,BURITICA,6.71,-75.91,0.98,0,N/A,UNGRD,4.6,4.0,0
2010-11-13,HUILA,GUADALUPE,1.98,-75.7,8.93,0,N/A,UNGRD,8.8,5.8,0
2010-05-11,CAUCA,JAMBALO,2.85,-76.31,8.63,0,N/A,UNGRD,0.0,0.0,0
2010-12-26,CHOCO,ISTMINA,5.16,-76.69,24.48,0,N/A,SIMMA,12.3,11.4,0
2011-10-23,ANTIOQUIA,CAROLINA,6.76,-75.32,7.56,0,N/A,UNGRD,13.3,0.0,0
2010-03-08,TOLIMA,HERVEO,5.11,-75.19,1.52,0,N/A,UNGRD,2.2,1.8,0
2011-04-04,CHOCO,CARMEN DEL DARIEN,7.03,-76.97,31.82,0,N/A,SIMMA,0.5,8.1,0
2014-05-11,ANTIOQUIA,DABEIBA,7.08,-76.29,1.21,0,N/A,UNGRD,10.4,18.7,0
2010-06-11,NARIÑO,SANTA BARBARA (N),2.07,-77.71,19.55,0,N/A,News report,0.7,0.0,0
2010-03-19,SANTANDER,LEBRIJA,7.15,-73.3,1.5,0,N/A,UNGRD,0.1,0.0,0
2012-10-19,RISARALDA,PEREIRA,4.8,-75.8,13.91,0,N/A,UNGRD,29.1,1.8,0
2018-12-24,HUILA,ISNOS,1.95,-76.18,10.95,0,N/A,UNGRD,0.0,0.0,0
2010-07-10,HUILA,NEIVA,3.04,-75.26,1.57,0,N/A,UNGRD,2.1,0.0,0
2010-03-06,ANTIOQUIA,GIRALDO,6.65,-75.96,6.33,0,N/A,UNGRD,0.0,5.0,0
2011-11-09,CESAR,PUEBLO BELLO,10.42,-73.61,15.41,0,N/A,UNGRD - SIMMA,1.7,10.2,0
2011-06-03,SANTANDER,BUCARAMANGA,7.16,-73.11,6.99,0,N/A,News report,13.3,5.1,0
2012-12-20,TOLIMA,CAJAMARCA,4.43,-75.4,1.03,0,N/A,UNGRD,0.1,0.0,0
2010-08-10,CUNDINAMARCA,GUADUAS,5.08,-74.71,2.95,0,N/A,UNGRD,0.5,0.3,0
2016-11-10,ANTIOQUIA,TARAZA,7.49,-75.49,23.38,0,N/A,UNGRD,3.0,4.8,0
2010-12-06,TOLIMA,PLANADAS,3.11,-75.65,1.79,0,N/A,UNGRD,0.3,0.0,0
2010-07-08,NARIÑO,CHACHAGUI,1.39,-77.27,6.82,0,N/A,UNGRD,2.7,3.7,0
2017-10-05,TOLIMA,CHAPARRAL,3.74,-75.59,25.89,0,N/A,UNGRD,20.4,2.1,0
2013-05-28,TOLIMA,LIBANO,4.88,-75.05,9.52,0,N/A,UNGRD,12.0,13.3,0
2016-07-05,RISARALDA,PEREIRA,4.82,-75.7,6.5,0,N/A,UNGRD,0.5,29.3,0
2014-01-20,CUNDINAMARCA,GACHETA,4.87,-73.62,9.11,0,N/A,UNGRD,1.6,1.2,0
2011-06-07,ANTIOQUIA,DABEIBA,7.05,-76.38,2.39,0,N/A,UNGRD,9.1,3.0,0
2012-02-09,NARIÑO,LA UNION (N),1.62,-77.14,6.73,0,N/A,UNGRD,19.7,0.0,0
2010-06-18,CALDAS,PENSILVANIA,5.39,-75.11,0.76,0,N/A,UNGRD,1.6,11.0,0
2013-11-23,NARIÑO,IPIALES,0.5,-77.24,22.45,0,N/A,UNGRD,1.6,2.1,0
2010-05-15,SANTANDER,BARICHARA,6.65,-73.21,6.62,0,N/A,UNGRD,0.1,3.7,0
2010-05-19,BOYACA,OTANCHE,5.75,-74.2,12.3,0,N/A,DESINVENTAR,5.5,9.0,0
